Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5	Completeness	Contamination	Strain heterogeneity
m22.mtb139	k__Bacteria (UID2329)	174	149	89	12	132	5	0	0	0	89.14	4.49	0
m22.mtb14	k__Bacteria (UID2569)	434	278	186	5	271	2	0	0	0	97.58	0.22	0
m22.mtb149	o__Bacteroidales (UID2617)	213	406	265	30	368	8	0	0	0	93.24	2.2	12.5
m22.mtb157	o__Bacteroidales (UID2617)	213	406	265	40	359	7	0	0	0	93.2	1.89	0
m22.mtb164_sub	o__Bacteroidales (UID2617)	213	406	265	43	356	7	0	0	0	92.06	1.64	28.57
m22.mtb165	k__Bacteria (UID1453)	901	171	117	104	67	0	0	0	0	30.25	0	0
m22.mtb168	o__Bacteroidales (UID2617)	213	406	265	16	383	7	0	0	0	95.97	1.35	14.29
m22.mtb169_sub	c__Clostridia (UID1118)	387	223	124	81	139	2	1	0	0	64.29	1.26	20
m22.mtb171	c__Clostridia (UID1118)	387	223	124	13	206	4	0	0	0	92.74	0.58	25
m22.mtb173	c__Clostridia (UID1118)	387	223	124	69	150	4	0	0	0	68.73	2.04	0
m22.mtb18	f__Lachnospiraceae (UID1255)	90	354	174	18	318	18	0	0	0	95.98	6.17	5.56
m22.mtb182_sub	k__Bacteria (UID203)	5449	103	57	3	84	12	4	0	0	97.54	4.98	33.33
m22.mtb184	k__Bacteria (UID2328)	3167	126	75	3	122	1	0	0	0	96	0.11	0
m22.mtb187	o__Bacteroidales (UID2617)	213	406	265	16	385	5	0	0	0	95.28	1.13	0
m22.mtb189	f__Lachnospiraceae (UID1255)	90	354	174	24	327	3	0	0	0	90.63	1.44	0
m22.mtb190	o__Bacteroidales (UID2617)	213	406	265	46	353	7	0	0	0	86.19	2.26	0
m22.mtb191	o__Bacteroidales (UID2617)	213	406	265	2	393	11	0	0	0	99.43	1.9	0
m22.mtb196_sub	f__Lachnospiraceae (UID1255)	90	354	174	11	339	4	0	0	0	96.46	2.3	25
m22.mtb2	c__Clostridia (UID1118)	387	223	124	24	195	4	0	0	0	91.09	1.24	0
m22.mtb201	p__Bacteroidetes (UID2605)	350	315	209	15	300	0	0	0	0	94.66	0	0
m22.mtb204	k__Bacteria (UID2569)	434	278	186	6	271	1	0	0	0	97.04	0.54	100
m22.mtb206	o__Bacteroidales (UID2617)	213	406	265	2	394	10	0	0	0	99.43	2.3	20
m22.mtb208	k__Bacteria (UID2495)	2993	147	91	46	101	0	0	0	0	61.94	0	0
m22.mtb211	o__Bacteroidales (UID2617)	213	406	265	35	365	6	0	0	0	96.53	1.36	83.33
m22.mtb212	o__Bacteroidales (UID2617)	213	406	265	9	393	4	0	0	0	97.17	0.66	75
m22.mtb216	o__Bacteroidales (UID2617)	213	406	265	46	354	6	0	0	0	86.29	1.89	0
m22.mtb219	f__Lachnospiraceae (UID1255)	90	354	174	8	344	2	0	0	0	96.55	1.15	0
m22.mtb226	o__Bacteroidales (UID2617)	213	406	265	21	375	10	0	0	0	93.56	2.96	80
m22.mtb243	k__Bacteria (UID2569)	434	278	186	2	271	5	0	0	0	99.19	2.69	20
m22.mtb247_sub	o__Bacteroidales (UID2617)	213	406	265	299	105	2	0	0	0	17.64	0.75	0
m22.mtb255	k__Bacteria (UID2569)	434	278	186	4	272	2	0	0	0	97.85	1.08	0
m22.mtb27	o__Clostridiales (UID1212)	172	263	149	18	242	3	0	0	0	91.28	1.03	0
m22.mtb28	o__Bacteroidales (UID2617)	213	406	265	10	393	3	0	0	0	97.55	1.13	33.33
m22.mtb30_sub	c__Clostridia (UID1118)	387	223	124	57	161	3	2	0	0	75.13	2.74	0
m22.mtb32	g__Lactobacillus (UID377)	91	430	154	6	424	0	0	0	0	98.3	0	0
m22.mtb35	p__Bacteroidetes (UID2605)	350	314	208	12	290	12	0	0	0	95.99	3.7	16.67
m22.mtb45_sub	o__Clostridiales (UID1226)	155	278	158	64	204	10	0	0	0	80.61	3.47	40
m22.mtb46	k__Bacteria (UID1453)	901	171	117	80	90	1	0	0	0	44.2	0.85	100
m22.mtb5	k__Bacteria (UID2328)	3167	126	75	11	110	5	0	0	0	86.67	2.9	0
m22.mtb58	o__Lactobacillales (UID355)	490	336	184	2	333	1	0	0	0	99.18	0.54	0
m22.mtb60	c__Deltaproteobacteria (UID3218)	61	284	169	27	253	4	0	0	0	87.41	1.8	25
m22.mtb7	f__Lachnospiraceae (UID1255)	90	354	174	8	339	7	0	0	0	95.4	3.23	14.29
m22.mtb72	o__Clostridiales (UID1120)	304	250	143	7	242	1	0	0	0	97.18	0.35	100
m22.mtb77	f__Lachnospiraceae (UID1256)	33	333	171	4	321	6	2	0	0	98.05	3.44	16.67
m22.mtb79_sub	o__Clostridiales (UID1212)	172	263	149	38	205	20	0	0	0	89.44	5.65	35
m22.mtb81	o__Bacteroidales (UID2617)	213	406	265	30	371	5	0	0	0	95.28	1.21	0
m22.mtb86_sub	f__Lachnospiraceae (UID1255)	90	354	174	28	321	5	0	0	0	89.77	2.2	0
m22.mtb89_sub	o__Clostridiales (UID1212)	172	263	149	23	228	12	0	0	0	90.2	4.88	25
m22.mtb95	o__Bacteroidales (UID2617)	213	406	265	17	380	9	0	0	0	95.26	1.85	33.33
m22.mxb107	o__Lactobacillales (UID374)	471	350	191	1	348	1	0	0	0	99.48	0.26	0
m22.mxb108	p__Bacteroidetes (UID2605)	350	316	210	8	296	12	0	0	0	96.43	4.07	0
m22.mxb121	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0	97.99	0	0
m22.mxb127	c__Clostridia (UID1085)	35	420	196	38	376	6	0	0	0	86.9	1.62	16.67
m22.mxb12_sub	o__Bacteroidales (UID2617)	213	406	265	70	319	17	0	0	0	84.25	4.92	5.88
m22.mxb13	o__Campylobacterales (UID3068)	106	475	283	3	467	4	1	0	0	99.71	1.77	14.29
m22.mxb215_sub	c__Clostridia (UID1118)	387	223	124	89	115	19	0	0	0	55.75	8.09	26.32
m22.mxb217_sub	o__Clostridiales (UID1212)	172	263	149	46	212	5	0	0	0	78.06	2.04	20
m22.mxb25_sub	o__Bacteroidales (UID2617)	213	406	265	367	39	0	0	0	0	2.01	0	0
m22.mxb28_sub	c__Clostridia (UID1118)	387	223	124	140	72	11	0	0	0	23.52	4.07	36.36
m22.mxb32	o__Clostridiales (UID1212)	172	263	149	10	249	4	0	0	0	94.85	0.92	0
m22.mxb3_sub	c__Clostridia (UID1118)	387	223	124	29	189	4	1	0	0	88.53	1.46	28.57
m22.mxb40	k__Bacteria (UID3187)	2258	186	116	3	178	5	0	0	0	97.41	3.88	20
m22.mxb4_sub	f__Lachnospiraceae (UID1255)	90	354	174	137	216	1	0	0	0	62.38	0.57	0
m22.mxb51_sub	p__Bacteroidetes (UID2605)	350	315	209	10	297	8	0	0	0	96.01	2.95	0
m22.mxb53_sub	o__Clostridiales (UID1212)	172	257	149	40	193	21	3	0	0	83.23	7.37	40
m22.mxb80	o__Clostridiales (UID1212)	172	263	149	56	206	0	0	0	1	78.41	0.1	66.67
m22.mxb98	f__Enterobacteriaceae (UID5124)	134	1173	336	59	1003	106	5	0	0	96.23	10.88	90.08
m22.vmb0	o__Bacteroidales (UID2617)	213	406	265	10	389	7	0	0	0	97.17	2.08	0
m22.vmb101	o__Clostridiales (UID1212)	172	263	149	12	247	4	0	0	0	95.08	2.35	0
m22.vmb102	c__Clostridia (UID1118)	387	223	124	14	208	0	1	0	0	91.94	0.05	0
m22.vmb10_sub	p__Bacteroidetes (UID2605)	350	314	208	22	268	23	1	0	0	96.61	9.23	65.38
m22.vmb117	o__Clostridiales (UID1212)	172	263	149	26	235	2	0	0	0	87.62	0.89	50
m22.vmb12	g__Lactobacillus (UID380)	58	449	129	7	439	3	0	0	0	97.4	0.67	100
m22.vmb121_sub	k__Bacteria (UID2329)	174	149	89	67	82	0	0	0	0	48.38	0	0
m22.vmb125	c__Clostridia (UID1118)	387	223	124	3	219	1	0	0	0	97.98	0.03	0
m22.vmb126	p__Bacteroidetes (UID2605)	350	315	209	11	294	10	0	0	0	97.13	3.03	0
m22.vmb131	c__Clostridia (UID1118)	387	223	124	33	188	2	0	0	0	84.74	0.05	50
m22.vmb139	f__Lachnospiraceae (UID1255)	90	354	174	19	322	13	0	0	0	95.69	3.91	38.46
m22.vmb140	o__Clostridiales (UID1212)	172	263	149	38	225	0	0	0	0	81.33	0	0
m22.vmb142	f__Lachnospiraceae (UID1286)	57	420	207	54	360	6	0	0	0	87.4	1.72	50
m22.vmb147_sub	f__Lachnospiraceae (UID1255)	90	354	174	69	274	11	0	0	0	78.37	3.04	18.18
m22.vmb15	c__Clostridia (UID1118)	387	223	124	12	206	5	0	0	0	93.95	1.29	60
m22.vmb153_sub	k__Bacteria (UID203)	5449	104	58	33	67	4	0	0	0	72.78	6.9	100
m22.vmb157	o__Lactobacillales (UID355)	490	336	184	2	333	1	0	0	0	98.91	0.54	0
m22.vmb163	o__Clostridiales (UID1226)	155	278	158	9	261	7	1	0	0	96.46	2.68	50
m22.vmb169	f__Lachnospiraceae (UID1255)	90	354	174	16	329	9	0	0	0	95.96	2.59	0
m22.vmb173	f__Lachnospiraceae (UID1255)	90	354	174	49	294	10	1	0	0	87.14	3.45	30.77
m22.vmb182	f__Lachnospiraceae (UID1255)	90	354	174	22	328	4	0	0	0	95.98	1.44	0
m22.vmb191	o__Bacteroidales (UID2617)	213	406	265	23	382	1	0	0	0	93.77	0.38	0
m22.vmb194	o__Clostridiales (UID1212)	172	263	149	36	225	1	1	0	0	83.51	0.38	25
m22.vmb2	o__Bacteroidales (UID2617)	213	406	265	56	350	0	0	0	0	84.91	0	0
m22.vmb205_sub	p__Bacteroidetes (UID2605)	350	314	208	37	269	8	0	0	0	89.54	1.96	50
m22.vmb20_sub	o__Clostridiales (UID1120)	304	250	143	20	229	1	0	0	0	90.56	0.35	0
m22.vmb21	k__Bacteria (UID2372)	131	177	106	5	168	4	0	0	0	96.23	1.35	0
m22.vmb212	o__Bacteroidales (UID2617)	213	406	265	15	375	16	0	0	0	95.35	3.87	75
m22.vmb217	c__Clostridia (UID1118)	387	223	124	13	206	3	1	0	0	92.74	2.47	50
m22.vmb22	o__Campylobacterales (UID3068)	106	477	284	79	397	1	0	0	0	83.39	0.35	0
m22.vmb31	c__Clostridia (UID1118)	387	223	124	16	206	1	0	0	0	91.26	0.03	0
m22.vmb37_sub	o__Bacteroidales (UID2617)	213	406	265	69	324	13	0	0	0	84.45	2.73	38.46
m22.vmb62_sub	o__Clostridiales (UID1212)	172	263	149	81	176	6	0	0	0	65.91	1.78	0
m22.vmb64	o__Clostridiales (UID1226)	155	278	158	29	240	9	0	0	0	92.18	3.45	55.56
m22.vmb75	p__Bacteroidetes (UID2605)	350	314	208	97	205	12	0	0	0	67.59	3.53	41.67
m22.vmb77	o__Bacteroidales (UID2617)	213	406	265	22	380	4	0	0	0	94.51	1.26	25
m22.vmb80	c__Clostridia (UID1118)	387	223	124	38	183	1	1	0	0	89.75	0.25	25
m22.vmb86	c__Clostridia (UID1118)	387	223	124	36	185	2	0	0	0	85.55	0.43	0
m22.vmb90	p__Bacteroidetes (UID2605)	350	314	208	46	257	11	0	0	0	88.03	3.47	54.55
m24.cct0	o__Clostridiales (UID1212)	172	263	149	8	253	1	1	0	0	96.58	1.34	0
m24.cct100_sub	f__Lachnospiraceae (UID1255)	90	354	174	9	299	43	2	1	0	97.9	14.25	27.27
m24.cct104_sub	k__Bacteria (UID1453)	901	171	117	53	116	2	0	0	0	61.6	0.51	0
m24.cct105	o__Clostridiales (UID1212)	172	261	148	4	251	6	0	0	0	97.97	3.04	33.33
m24.cct106_sub	c__Deltaproteobacteria (UID3218)	61	284	169	17	264	3	0	0	0	92.63	1.48	0
m24.cct108	o__Bacteroidales (UID2617)	213	406	265	51	342	13	0	0	0	89.79	3.09	23.08
m24.cct114	p__Bacteroidetes (UID2605)	350	315	209	28	284	3	0	0	0	93.33	1.44	33.33
m24.cct118	k__Bacteria (UID2495)	2993	147	91	51	96	0	0	0	0	57.27	0	0
m24.cct128	k__Bacteria (UID2329)	174	149	89	4	142	2	1	0	0	95.51	3.93	0
m24.cct144	o__Bacteroidales (UID2617)	213	406	265	47	348	11	0	0	0	88.34	1.91	45.45
m24.cct150_sub	k__Bacteria (UID2328)	3167	126	75	16	96	14	0	0	0	82.67	2.89	0
m24.cct151_sub	o__Lactobacillales (UID355)	490	336	184	1	333	2	0	0	0	99.46	0.82	50
m24.cct154	o__Clostridiales (UID1212)	172	263	149	16	243	4	0	0	0	92	1.34	25
m24.cct155_sub	o__Clostridiales (UID1212)	172	263	149	2	257	4	0	0	0	98.99	1.79	75
m24.cct157_sub	o__Clostridiales (UID1226)	155	278	158	22	213	42	1	0	0	91.82	15.25	8.89
m24.cct167_sub	o__Clostridiales (UID1226)	155	278	158	165	94	16	3	0	0	37.3	9.87	12
m24.cct23_sub	c__Clostridia (UID1118)	387	223	124	45	170	8	0	0	0	81.57	3.61	37.5
m24.cct24	p__Bacteroidetes (UID2605)	350	315	209	58	254	3	0	0	0	77.56	0.73	0
m24.cct39_sub	o__Bacteroidales (UID2617)	213	406	265	12	381	13	0	0	0	97.35	3.41	30.77
m24.cct4	c__Clostridia (UID1118)	387	223	124	43	177	3	0	0	0	77.06	1.37	33.33
m24.cct41_sub	p__Bacteroidetes (UID2605)	350	314	208	164	146	4	0	0	0	45.37	0.46	50
m24.cct44_sub	k__Bacteria (UID2329)	174	149	89	70	75	4	0	0	0	54.34	0.42	50
m24.cct48_sub	f__Lachnospiraceae (UID1255)	90	354	174	50	280	23	1	0	0	86.25	4.99	3.85
m24.cct57_sub	o__Clostridiales (UID1226)	155	278	158	30	241	7	0	0	0	91.43	3.27	0
m24.cct74	o__Clostridiales (UID1212)	172	263	149	23	235	5	0	0	0	90.2	2.41	0
m24.cct81_sub	f__Lachnospiraceae (UID1286)	57	420	207	50	347	23	0	0	0	87.75	6.79	47.83
m24.cct87	o__Bacteroidales (UID2617)	213	406	265	23	369	14	0	0	0	95.94	3.61	28.57
m24.cct91	o__Clostridiales (UID1212)	172	263	149	23	236	4	0	0	0	88.32	1.29	25
m24.mtb10	f__Lachnospiraceae (UID1286)	57	420	207	36	361	23	0	0	0	95.05	8.21	39.13
m24.mtb101_sub	p__Bacteroidetes (UID2605)	350	314	208	203	101	10	0	0	0	29.23	2.23	90
m24.mtb106_sub	o__Clostridiales (UID1212)	172	263	149	73	185	5	0	0	0	74.2	2.24	60
m24.mtb110	k__Bacteria (UID2569)	434	278	186	4	272	2	0	0	0	97.85	0.54	0
m24.mtb115	c__Clostridia (UID1118)	387	223	124	59	161	3	0	0	0	73.48	2.02	66.67
m24.mtb128_sub	o__Bacteroidales (UID2617)	213	406	265	61	330	13	2	0	0	90.48	4.37	36.84
m24.mtb136_sub	k__Bacteria (UID2495)	2993	147	91	96	50	1	0	0	0	28.67	1.1	0
m24.mtb137	c__Clostridia (UID1118)	387	223	124	40	179	3	1	0	0	85.15	1.13	0
m24.mtb138	o__Bacteroidales (UID2617)	213	406	265	18	386	2	0	0	0	96.28	0.5	0
m24.mtb14	c__Clostridia (UID1118)	387	223	124	40	180	2	1	0	0	81.29	2.82	0
m24.mtb143	f__Lachnospiraceae (UID1255)	90	354	174	24	321	9	0	0	0	93.6	2.45	33.33
m24.mtb144	o__Clostridiales (UID1212)	172	263	149	36	222	5	0	0	0	81.35	2.35	40
m24.mtb151	o__Clostridiales (UID1226)	155	278	158	3	274	1	0	0	0	98.1	0.63	0
m24.mtb153	f__Lachnospiraceae (UID1286)	57	420	207	26	381	12	1	0	0	96.03	4.99	53.33
m24.mtb157	o__Bacteroidales (UID2617)	213	406	265	5	394	6	1	0	0	98.67	2.64	44.44
m24.mtb16	o__Bacteroidales (UID2617)	213	406	265	8	389	9	0	0	0	98.11	2.01	0
m24.mtb160	g__Lactobacillus (UID380)	58	449	129	2	444	3	0	0	0	99.15	1.74	100
m24.mtb163_sub	f__Enterobacteriaceae (UID5162)	88	1207	328	378	793	34	2	0	0	66.49	2.67	40
m24.mtb171	o__Clostridiales (UID1212)	172	263	149	77	172	13	1	0	0	68.36	4.8	12.5
m24.mtb173	o__Bacteroidales (UID2617)	213	406	265	54	351	1	0	0	0	83.96	0.19	0
m24.mtb176	k__Bacteria (UID2495)	2993	147	91	18	126	3	0	0	0	84.23	0.23	33.33
m24.mtb177	o__Clostridiales (UID1226)	155	278	158	47	216	14	1	0	0	82.5	5.22	23.53
m24.mtb182	p__Bacteroidetes (UID2605)	350	314	208	8	298	8	0	0	0	98.48	3.04	0
m24.mtb184	c__Clostridia (UID1118)	387	223	124	9	210	4	0	0	0	95.97	2.45	50
m24.mtb19	k__Bacteria (UID2495)	2993	147	91	10	136	1	0	0	0	91.11	0.18	0
m24.mtb191	c__Deltaproteobacteria (UID3218)	61	284	169	5	271	8	0	0	0	97.04	3.25	0
m24.mtb195_sub	k__Bacteria (UID2372)	131	177	106	1	162	14	0	0	0	99.06	9.29	7.14
m24.mtb198	k__Bacteria (UID3187)	2258	186	116	3	179	4	0	0	0	97.41	3.45	0
m24.mtb201	f__Lachnospiraceae (UID1255)	90	354	174	26	309	18	1	0	0	95.11	5.84	0
m24.mtb207	o__Bacteroidales (UID2617)	213	406	265	15	389	2	0	0	0	95.09	0.38	0
m24.mtb208_sub	o__Bacteroidales (UID2617)	213	406	265	83	311	12	0	0	0	84.73	3.71	0
m24.mtb215	f__Lachnospiraceae (UID1255)	90	354	174	42	308	4	0	0	0	93.72	1.09	75
m24.mtb28	p__Proteobacteria (UID3887)	1487	256	160	97	155	4	0	0	0	58.13	1.77	100
m24.mtb3	o__Clostridiales (UID1226)	155	278	158	13	255	10	0	0	0	94.92	1.38	40
m24.mtb33_sub	f__Lachnospiraceae (UID1256)	33	333	171	46	281	5	1	0	0	92.24	2.55	25
m24.mtb47_sub	f__Lachnospiraceae (UID1255)	90	354	174	39	306	9	0	0	0	90.66	3.93	11.11
m24.mtb48	f__Lachnospiraceae (UID1255)	90	354	174	10	338	6	0	0	0	95.57	2.67	0
m24.mtb49	p__Bacteroidetes (UID2605)	350	314	208	95	212	7	0	0	0	68.19	2.43	57.14
m24.mtb54	f__Lachnospiraceae (UID1255)	90	354	174	18	318	18	0	0	0	95.96	2.04	27.78
m24.mtb56_sub	f__Lachnospiraceae (UID1286)	57	420	207	67	326	27	0	0	0	91.09	7.66	11.11
m24.mtb57	f__Lachnospiraceae (UID1255)	90	354	174	39	299	15	1	0	0	95.06	7.01	50
m24.mtb66	o__Bacteroidales (UID2617)	213	406	265	9	389	8	0	0	0	97.17	1.95	25
m24.mtb67	o__Clostridiales (UID1212)	172	257	149	24	222	11	0	0	0	88.53	4.63	27.27
m24.mtb8	o__Clostridiales (UID1226)	155	278	158	10	267	1	0	0	0	96.36	0.06	100
m24.mtb83	o__Clostridiales (UID1226)	155	278	158	25	251	2	0	0	0	87.97	1.27	0
m24.mtb84_sub	p__Bacteroidetes (UID2605)	350	314	208	22	276	15	1	0	0	96.58	6.75	44.44
m24.mtb93_sub	o__Bacteroidales (UID2617)	213	406	265	36	355	13	2	0	0	90.73	3.8	47.37
m24.mtb98	o__Clostridiales (UID1226)	155	278	158	7	264	7	0	0	0	96.18	3.18	57.14
m24.mxb14_sub	o__Clostridiales (UID1226)	155	278	158	214	62	2	0	0	0	14.79	1.27	0
m24.mxb16_sub	o__Bacteroidales (UID2617)	213	406	265	18	327	53	8	0	0	94.53	16.9	5.19
m24.mxb17	c__Clostridia (UID1118)	387	223	124	11	210	2	0	0	0	93.55	0.43	0
m24.mxb18	c__Clostridia (UID1118)	387	223	124	34	182	6	1	0	0	81.02	4.35	66.67
m24.mxb180_sub	o__Clostridiales (UID1212)	172	263	149	87	173	3	0	0	0	66.37	0.58	0
m24.mxb1_sub	p__Bacteroidetes (UID2605)	350	314	208	91	218	5	0	0	0	72.5	1.15	80
m24.mxb20	o__Campylobacterales (UID3068)	106	475	283	3	472	0	0	0	0	99.71	0	0
m24.mxb32_sub	o__Clostridiales (UID1226)	155	278	158	40	226	12	0	0	0	88.77	5.85	0
m24.mxb43_sub	f__Lachnospiraceae (UID1255)	90	354	174	61	278	14	1	0	0	89.27	6.45	17.65
m24.mxb53_sub	f__Lachnospiraceae (UID1255)	90	354	174	62	280	12	0	0	0	90.19	5.32	25
m24.mxb55	o__Clostridiales (UID1212)	172	263	149	3	259	1	0	0	0	97.99	0.34	0
m24.mxb80_sub	f__Lachnospiraceae (UID1256)	33	333	171	50	257	22	4	0	0	83.72	6.88	38.24
m24.mxb8_sub	p__Bacteroidetes (UID2605)	350	314	208	133	177	4	0	0	0	56.3	1.92	75
m24.vmb102	o__Clostridiales (UID1212)	172	263	149	54	208	1	0	0	0	70.95	0.22	100
m24.vmb132_sub	c__Clostridia (UID1118)	387	223	124	52	167	4	0	0	0	81.24	2.45	0
m24.vmb153	k__Bacteria (UID2372)	131	177	106	3	169	5	0	0	0	97.17	1.82	0
m24.vmb164	o__Bacteroidales (UID2617)	213	406	265	31	374	1	0	0	0	90.38	0.38	0
m24.vmb166	c__Clostridia (UID1085)	35	420	196	51	366	3	0	0	0	85.16	0.4	0
m24.vmb168_sub	o__Bacteroidales (UID2617)	213	406	265	6	383	15	2	0	0	98.36	3.58	38.1
m24.vmb170	f__Lachnospiraceae (UID1255)	90	354	174	23	318	12	1	0	0	91.53	4.78	46.67
m24.vmb171	o__Clostridiales (UID1212)	172	263	149	45	207	10	1	0	0	79.02	6.94	38.46
m24.vmb21	o__Clostridiales (UID1226)	155	278	158	31	242	5	0	0	0	86.12	1.92	100
m24.vmb51	f__Lachnospiraceae (UID1255)	90	354	174	31	317	6	0	0	0	93.1	1.73	0
m24.vmb61_sub	c__Clostridia (UID1118)	387	223	124	16	206	1	0	0	0	91.26	0.03	0
m24.vmb7	p__Actinobacteria (UID2112)	31	211	124	9	200	2	0	0	0	92.74	0.92	100
m24.vmb75	o__Bacteroidales (UID2617)	213	406	265	28	367	11	0	0	0	90.82	3.21	0
m24.vmb78	o__Bacteroidales (UID2617)	213	406	265	25	369	12	0	0	0	91.76	1.99	50
m24.vmb87_sub	c__Deltaproteobacteria (UID3218)	61	284	169	37	241	6	0	0	0	88.87	1.78	50
m24.vmb88	c__Deltaproteobacteria (UID3218)	61	284	169	10	270	4	0	0	0	94.38	1.51	50
m25.cct11	c__Clostridia (UID1118)	387	223	124	12	209	2	0	0	0	92.74	1.61	50
m25.cct122	p__Proteobacteria (UID3887)	1487	256	160	2	253	1	0	0	0	98.75	0.62	0
m25.cct136_sub	o__Lactobacillales (UID374)	471	350	191	118	221	11	0	0	0	61.04	2.57	54.55
m25.cct140	o__Clostridiales (UID1212)	172	263	149	3	259	1	0	0	0	97.99	0.34	0
m25.cct26_sub	f__Lachnospiraceae (UID1255)	90	354	174	224	107	11	12	0	0	32.7	4.09	0
m25.cct29_sub	o__Bacteroidales (UID2617)	213	406	265	10	159	191	42	3	1	98.55	78.39	3.48
m25.cct35_sub	o__Bacteroidales (UID2617)	213	406	265	53	348	5	0	0	0	87.91	1.13	40
m25.cct38_sub	c__Clostridia (UID1118)	387	223	124	65	156	2	0	0	0	69.76	0.83	100
m25.cct39_sub	f__Enterobacteriaceae (UID5121)	138	1162	336	15	1073	73	1	0	0	98.94	8.91	48.68
m25.cct51_sub	c__Clostridia (UID1118)	387	223	124	11	208	4	0	0	0	93.55	1.64	0
m25.cct67	o__Clostridiales (UID1120)	304	250	143	31	216	3	0	0	0	86.17	0.39	66.67
m25.cct70	o__Campylobacterales (UID3068)	106	475	283	3	471	1	0	0	0	99.71	0.05	0
m25.cct74_sub	o__Clostridiales (UID1212)	172	263	149	20	200	43	0	0	0	90.74	14.95	13.95
m25.cct75_sub	o__Clostridiales (UID1212)	172	263	149	106	157	0	0	0	0	49.89	0	0
m25.cct85	f__Lachnospiraceae (UID1255)	90	354	174	10	335	8	1	0	0	95.78	3.12	9.09
m25.cct8_sub	c__Deltaproteobacteria (UID3218)	61	284	169	50	231	3	0	0	0	80.37	1.78	33.33
m25.cct91	o__Clostridiales (UID1226)	155	278	158	32	243	3	0	0	0	85.69	1.29	33.33
m25.cct95	o__Clostridiales (UID1212)	172	263	149	101	156	6	0	0	0	58.77	1.81	100
m25.mtb107	f__Lachnospiraceae (UID1255)	90	354	174	9	342	3	0	0	0	96.76	1.72	0
m25.mtb111_sub	o__Bacteroidales (UID2617)	213	406	265	93	274	35	4	0	0	74.65	7.41	19.15
m25.mtb11_sub	o__Bacteroidales (UID2617)	213	406	265	88	314	4	0	0	0	84.4	0.94	75
m25.mtb124_sub	f__Lachnospiraceae (UID1255)	90	354	174	109	230	14	1	0	0	68.9	2.59	0
m25.mtb125	c__Clostridia (UID1118)	387	223	124	11	203	9	0	0	0	94.35	4.86	0
m25.mtb13	p__Bacteroidetes (UID2605)	350	314	208	58	254	2	0	0	0	83.33	0.96	50
m25.mtb130	o__Bacteroidales (UID2617)	213	406	265	2	400	4	0	0	0	99.43	1.51	0
m25.mtb132	k__Bacteria (UID2372)	131	177	106	7	169	1	0	0	0	94.34	0.47	0
m25.mtb136	o__Thermoanaerobacterales (UID1420)	32	488	209	160	320	8	0	0	0	66.32	1.92	25
m25.mtb147	k__Bacteria (UID2328)	3167	126	75	4	116	6	0	0	0	95.56	5.57	16.67
m25.mtb161_sub	o__Clostridiales (UID1226)	155	278	158	1	257	20	0	0	0	99.37	2.16	10
m25.mtb174	k__Bacteria (UID203)	5449	104	58	1	85	18	0	0	0	98.28	3.2	50
m25.mtb176	o__Bacteroidales (UID2617)	213	406	265	31	364	11	0	0	0	94.85	2.26	0
m25.mtb19	k__Bacteria (UID2328)	3167	126	75	1	123	2	0	0	0	98.67	1.44	0
m25.mtb2	f__Lachnospiraceae (UID1255)	90	354	174	29	316	8	1	0	0	93.49	3.38	0
m25.mtb21	o__Bacteroidales (UID2617)	213	406	265	20	367	19	0	0	0	93.4	2.82	31.58
m25.mtb28	o__Bacteroidales (UID2617)	213	406	265	31	365	10	0	0	0	92.16	2.45	0
m25.mtb4	f__Lachnospiraceae (UID1286)	57	420	207	21	388	11	0	0	0	96.14	3.67	9.09
m25.mtb40_sub	k__Bacteria (UID2565)	2921	152	93	26	124	2	0	0	0	85.7	2.15	50
m25.mtb47	o__Clostridiales (UID1212)	172	263	149	38	220	5	0	0	0	86.82	1.39	40
m25.mtb5	p__Actinobacteria (UID2112)	31	211	124	8	195	8	0	0	0	93.55	5.16	87.5
m25.mtb52	f__Lachnospiraceae (UID1255)	90	354	174	30	309	15	0	0	0	94.46	5.1	6.67
m25.mtb55_sub	f__Lachnospiraceae (UID1255)	90	354	174	16	333	5	0	0	0	94.38	2.59	0
m25.mtb56	f__Lachnospiraceae (UID1255)	90	354	174	34	312	8	0	0	0	91.59	2.27	12.5
m25.mtb58_sub	f__Lachnospiraceae (UID1255)	90	354	174	38	297	19	0	0	0	85.26	6.25	10.53
m25.mtb63	k__Bacteria (UID3187)	2258	186	116	3	179	4	0	0	0	97.41	3.45	0
m25.mtb74	f__Lachnospiraceae (UID1255)	90	354	174	5	347	2	0	0	0	98.72	0.77	0
m25.mtb77	o__Bacteroidales (UID2617)	213	406	265	11	389	6	0	0	0	96.79	1.51	0
m25.mtb83	o__Clostridiales (UID1212)	172	263	149	24	235	4	0	0	0	90.56	0.71	100
m25.mtb91	o__Bacteroidales (UID2617)	213	406	265	4	397	4	1	0	0	98.87	1.32	0
m25.mtb94	o__Bacteroidales (UID2617)	213	406	265	7	395	4	0	0	0	97.99	0.71	25
m25.mtb97_sub	p__Bacteroidetes (UID2605)	350	314	208	46	267	1	0	0	0	92.01	0.24	100
